Word,FREQcount,CDcount,FREQlow,Cdlow,SUBTLWF,SUBTLCD,Lg10WF,Lg10CD
maim,22,21,20,20,0.43,0.25,1.3617,1.3424
maimed,38,37,35,35,0.75,0.44,1.5911,1.5798
maiming,8,8,7,7,0.16,0.10,0.9542,0.9542
main,2179,1400,1823,1256,42.73,16.69,3.3385,3.1464
Maine,282,136,0,0,5.53,1.62,2.4518,2.1367
mainframe,103,67,98,66,2.02,0.80,2.0170,1.8325
mainframes,4,4,4,4,0.08,0.05,0.6990,0.6990
mainland,154,92,107,69,3.02,1.10,2.1903,1.9685
Mainlander,10,6,3,2,0.20,0.07,1.0414,0.8451
mainlanders,12,4,11,3,0.24,0.05,1.1139,0.6990
mainline,10,10,9,9,0.20,0.12,1.0414,1.0414
mainliner,2,2,2,2,0.04,0.02,0.4771,0.4771
mainlining,3,3,2,2,0.06,0.04,0.6021,0.6021
mainly,256,220,200,174,5.02,2.62,2.4099,2.3444
mainmast,2,1,2,1,0.04,0.01,0.4771,0.3010
mains,12,11,12,11,0.24,0.13,1.1139,1.0792
mainsail,22,15,21,15,0.43,0.18,1.3617,1.2041
mainsails,2,2,2,2,0.04,0.02,0.4771,0.4771
mainspring,2,2,2,2,0.04,0.02,0.4771,0.4771
mainstay,9,9,9,9,0.18,0.11,1.0000,1.0000
mainstream,63,47,63,47,1.24,0.56,1.8062,1.6812
maintain,661,529,556,469,12.96,6.31,2.8209,2.7243
maintained,114,104,112,103,2.24,1.24,2.0607,2.0212
maintainer,5,1,5,1,0.10,0.01,0.7782,0.3010
maintaining,94,90,83,80,1.84,1.07,1.9777,1.9590
maintains,57,50,56,49,1.12,0.60,1.7634,1.7076
maintenance,349,262,294,223,6.84,3.12,2.5441,2.4200
Maintenon,5,1,0,0,0.10,0.01,0.7782,0.3010
Maire,13,4,3,3,0.25,0.05,1.1461,0.6990
Maison,12,11,5,5,0.24,0.13,1.1139,1.0792
maitre,48,32,32,29,0.94,0.38,1.6902,1.5185
maitresse,2,1,1,1,0.04,0.01,0.4771,0.3010
maize,9,7,7,5,0.18,0.08,1.0000,0.9031
Majestic,70,51,34,33,1.37,0.61,1.8513,1.7160
majestically,8,6,8,6,0.16,0.07,0.9542,0.8451
Majesties,22,13,4,4,0.43,0.15,1.3617,1.1461
Majesty,1863,310,236,87,36.53,3.70,3.2704,2.4928
majeure,6,5,6,5,0.12,0.06,0.8451,0.7782
Major,5343,1760,2354,1443,104.76,20.98,3.7279,3.2458
majora,2,2,1,1,0.04,0.02,0.4771,0.4771
majordomo,3,3,3,3,0.06,0.04,0.6021,0.6021
majored,37,34,36,34,0.73,0.41,1.5798,1.5441
majorette,11,7,6,6,0.22,0.08,1.0792,0.9031
majorettes,3,3,3,3,0.06,0.04,0.6021,0.6021
majoring,27,23,25,21,0.53,0.27,1.4472,1.3802
majority,261,208,239,196,5.12,2.48,2.4183,2.3201
majorly,13,12,11,10,0.25,0.14,1.1461,1.1139
majors,162,81,82,59,3.18,0.97,2.2122,1.9138
makable,2,2,2,2,0.04,0.02,0.4771,0.4771
make,70775,8215,64730,8183,1387.75,97.94,4.8499,3.9147
makeover,83,68,81,67,1.63,0.81,1.9243,1.8388
makeovers,12,11,10,9,0.24,0.13,1.1139,1.0792
maker,251,206,221,182,4.92,2.46,2.4014,2.3160
makers,80,65,71,59,1.57,0.77,1.9085,1.8195
makes,12296,5642,11398,5455,241.10,67.26,4.0898,3.7515
makeshift,20,19,19,18,0.39,0.23,1.3222,1.3010
makeup,790,519,756,502,15.49,6.19,2.8982,2.7160
makeups,2,2,2,2,0.04,0.02,0.4771,0.4771
maki,4,4,2,2,0.08,0.05,0.6990,0.6990
making,11349,5422,10718,5293,222.53,64.64,4.0550,3.7342
makings,48,44,48,44,0.94,0.52,1.6902,1.6532
mako,12,7,9,5,0.24,0.08,1.1139,0.9031
Makuta,35,4,0,0,0.69,0.05,1.5563,0.6990
Mal,139,41,21,19,2.73,0.49,2.1461,1.6232
Mala,3,2,1,1,0.06,0.02,0.6021,0.4771
Malacca,3,3,0,0,0.06,0.04,0.6021,0.6021
Malachi,26,8,0,0,0.51,0.10,1.4314,0.9542
malachite,3,3,2,2,0.06,0.04,0.6021,0.6021
malade,3,3,3,3,0.06,0.04,0.6021,0.6021
maladies,3,3,3,3,0.06,0.04,0.6021,0.6021
maladjusted,10,9,10,9,0.20,0.11,1.0414,1.0000
maladjustment,4,4,3,3,0.08,0.05,0.6990,0.6990
malady,22,19,22,19,0.43,0.23,1.3617,1.3010
Malaga,15,5,0,0,0.29,0.06,1.2041,0.7782
malaise,8,8,8,8,0.16,0.10,0.9542,0.9542
malamute,3,3,3,3,0.06,0.04,0.6021,0.6021
Malar,2,1,0,0,0.04,0.01,0.4771,0.3010
malaria,85,60,77,58,1.67,0.72,1.9345,1.7853
malarial,3,3,3,3,0.06,0.04,0.6021,0.6021
malarkey,23,21,22,20,0.45,0.25,1.3802,1.3424
malathion,2,1,2,1,0.04,0.01,0.4771,0.3010
Malay,17,12,0,0,0.33,0.14,1.2553,1.1139
Malaya,2,2,0,0,0.04,0.02,0.4771,0.4771
Malayan,6,4,0,0,0.12,0.05,0.8451,0.6990
Malays,2,1,0,0,0.04,0.01,0.4771,0.3010
Malaysia,63,34,0,0,1.24,0.41,1.8062,1.5441
Malaysian,29,12,0,0,0.57,0.14,1.4771,1.1139
Malaysians,2,2,0,0,0.04,0.02,0.4771,0.4771
malcontent,10,10,10,10,0.20,0.12,1.0414,1.0414
malcontents,11,9,9,9,0.22,0.11,1.0792,1.0000
male,1731,1106,1556,1012,33.94,13.19,3.2385,3.0441
Malee,15,1,0,0,0.29,0.01,1.2041,0.3010
malefic,2,1,2,1,0.04,0.01,0.4771,0.3010
Maleficent,13,1,0,0,0.25,0.01,1.1461,0.3010
maleness,4,3,4,3,0.08,0.04,0.6990,0.6021
males,134,113,123,106,2.63,1.35,2.1303,2.0569
malevolence,6,6,6,6,0.12,0.07,0.8451,0.8451
malevolent,18,16,17,15,0.35,0.19,1.2788,1.2304
malfeasance,15,15,15,15,0.29,0.18,1.2041,1.2041
malformation,6,5,6,5,0.12,0.06,0.8451,0.7782
malformed,7,5,7,5,0.14,0.06,0.9031,0.7782
malfunction,147,114,129,107,2.88,1.36,2.1703,2.0607
malfunctioned,31,28,30,28,0.61,0.33,1.5051,1.4624
malfunctioning,38,33,37,33,0.75,0.39,1.5911,1.5315
malfunctions,13,9,13,9,0.25,0.11,1.1461,1.0000
Mali,54,16,0,0,1.06,0.19,1.7404,1.2304
malice,60,48,57,46,1.18,0.57,1.7853,1.6902
malicious,80,76,71,67,1.57,0.91,1.9085,1.8865
maliciously,12,12,11,11,0.24,0.14,1.1139,1.1139
malign,10,9,9,8,0.20,0.11,1.0414,1.0000
malignancy,7,5,7,5,0.14,0.06,0.9031,0.7782
malignant,63,56,55,52,1.24,0.67,1.8062,1.7559
malignantly,2,1,2,1,0.04,0.01,0.4771,0.3010
maligned,4,4,4,4,0.08,0.05,0.6990,0.6990
maligning,2,2,2,2,0.04,0.02,0.4771,0.4771
Malik,144,69,0,0,2.82,0.82,2.1614,1.8451
malingerer,3,3,3,3,0.06,0.04,0.6021,0.6021
malingerers,3,3,3,3,0.06,0.04,0.6021,0.6021
malingering,9,9,9,9,0.18,0.11,1.0000,1.0000
Malkin,5,2,0,0,0.10,0.02,0.7782,0.4771
mall,964,426,855,398,18.90,5.08,2.9845,2.6304
Mallard,19,12,7,7,0.37,0.14,1.3010,1.1139
mallards,2,2,2,2,0.04,0.02,0.4771,0.4771
malleable,5,5,5,5,0.10,0.06,0.7782,0.7782
malleolus,4,4,4,4,0.08,0.05,0.6990,0.6990
mallet,35,33,34,32,0.69,0.39,1.5563,1.5315
mallets,3,3,3,3,0.06,0.04,0.6021,0.6021
malleus,5,4,4,3,0.10,0.05,0.7782,0.6990
Malloseismic,2,1,0,0,0.04,0.01,0.4771,0.3010
malls,69,52,65,49,1.35,0.62,1.8451,1.7243
malnourished,8,8,8,8,0.16,0.10,0.9542,0.9542
malnourishment,2,2,2,2,0.04,0.02,0.4771,0.4771
malnutrition,23,23,19,19,0.45,0.27,1.3802,1.3802
Malo,22,8,7,5,0.43,0.10,1.3617,0.9542
malocchio,2,1,2,1,0.04,0.01,0.4771,0.3010
malodorous,3,3,2,2,0.06,0.04,0.6021,0.6021
malpractice,79,68,75,64,1.55,0.81,1.9031,1.8388
malrotation,2,1,2,1,0.04,0.01,0.4771,0.3010
malt,84,66,73,61,1.65,0.79,1.9294,1.8261
Malta,29,10,0,0,0.57,0.12,1.4771,1.0414
malted,14,11,14,11,0.27,0.13,1.1761,1.0792
Maltese,10,7,0,0,0.20,0.08,1.0414,0.9031
Malthus,3,1,0,0,0.06,0.01,0.6021,0.3010
maltreat,2,2,2,2,0.04,0.02,0.4771,0.4771
maltreatment,4,3,4,3,0.08,0.04,0.6990,0.6021
malts,9,9,9,9,0.18,0.11,1.0000,1.0000
malum,4,1,3,1,0.08,0.01,0.6990,0.3010
Malvin,2,2,0,0,0.04,0.02,0.4771,0.4771
Mam,108,36,52,24,2.12,0.43,2.0374,1.5682
Mama,5289,1478,1787,849,103.71,17.62,3.7235,3.1700
mamas,36,34,30,29,0.71,0.41,1.5682,1.5441
Mamba,17,6,2,2,0.33,0.07,1.2553,0.8451
mambo,129,45,69,38,2.53,0.54,2.1139,1.6628
Mamie,48,20,0,0,0.94,0.24,1.6902,1.3222
Mamma,154,63,53,29,3.02,0.75,2.1903,1.8062
mammal,62,52,61,51,1.22,0.62,1.7993,1.7243
mammalian,6,5,5,5,0.12,0.06,0.8451,0.7782
mammals,56,45,45,39,1.10,0.54,1.7559,1.6628
mammary,9,6,5,4,0.18,0.07,1.0000,0.8451
mammies,5,5,5,5,0.10,0.06,0.7782,0.7782
mammogram,6,5,6,5,0.12,0.06,0.8451,0.7782
Mammon,14,2,0,0,0.27,0.02,1.1761,0.4771
mammoth,40,29,29,22,0.78,0.35,1.6128,1.4771
mammoths,4,3,3,2,0.08,0.04,0.6990,0.6021
Mammy,119,35,42,19,2.33,0.42,2.0792,1.5563
man,94133,8054,84739,7956,1845.75,96.02,4.9737,3.9061
mana,2,2,1,1,0.04,0.02,0.4771,0.4771
manacled,7,7,6,6,0.14,0.08,0.9031,0.9031
manacles,5,5,4,4,0.10,0.06,0.7782,0.7782
manage,1095,889,1083,885,21.47,10.60,3.0398,2.9494
manageable,32,29,31,29,0.63,0.35,1.5185,1.4771
managed,846,706,834,699,16.59,8.42,2.9279,2.8494
management,594,423,506,382,11.65,5.04,2.7745,2.6274
manager,2038,1055,1814,1005,39.96,12.58,3.3094,3.0237
managerial,21,18,21,18,0.41,0.21,1.3424,1.2788
managers,115,78,104,72,2.25,0.93,2.0645,1.8976
manages,80,76,76,73,1.57,0.91,1.9085,1.8865
managing,173,151,162,145,3.39,1.80,2.2405,2.1818
manana,18,14,9,9,0.35,0.17,1.2788,1.1761
manatee,10,5,7,4,0.20,0.06,1.0414,0.7782
manatees,2,2,2,2,0.04,0.02,0.4771,0.4771
Manche,6,4,0,0,0.12,0.05,0.8451,0.6990
Manchester,138,66,0,0,2.71,0.79,2.1430,1.8261
Manchu,14,12,0,0,0.27,0.14,1.1761,1.1139
Manchuria,18,13,0,0,0.35,0.15,1.2788,1.1461
Manchurian,32,15,1,1,0.63,0.18,1.5185,1.2041
Manchus,9,6,0,0,0.18,0.07,1.0000,0.8451
mandala,2,2,2,2,0.04,0.02,0.4771,0.4771
Mandarin,67,42,12,7,1.31,0.50,1.8325,1.6335
mandate,76,52,70,49,1.49,0.62,1.8865,1.7243
mandated,13,13,12,12,0.25,0.15,1.1461,1.1461
mandates,5,5,5,5,0.10,0.06,0.7782,0.7782
mandatory,126,111,107,98,2.47,1.32,2.1038,2.0492
Mandi,4,2,0,0,0.08,0.02,0.6990,0.4771
mandible,30,16,17,15,0.59,0.19,1.4914,1.2304
mandibles,5,3,5,3,0.10,0.04,0.7782,0.6021
mandibular,4,4,4,4,0.08,0.05,0.6990,0.6990
Mandingo,20,15,0,0,0.39,0.18,1.3222,1.2041
mandolin,24,16,21,14,0.47,0.19,1.3979,1.2304
mandragora,2,2,1,1,0.04,0.02,0.4771,0.4771
Mandrake,57,17,11,9,1.12,0.20,1.7634,1.2553
Mandrakes,3,1,0,0,0.06,0.01,0.6021,0.3010
mane,30,27,30,27,0.59,0.32,1.4914,1.4472
manes,2,2,2,2,0.04,0.02,0.4771,0.4771
Manet,12,9,0,0,0.24,0.11,1.1139,1.0000
maneuver,143,113,135,110,2.80,1.35,2.1584,2.0569
maneuverability,6,5,6,5,0.12,0.06,0.8451,0.7782
maneuverable,12,12,12,12,0.24,0.14,1.1139,1.1139
maneuvered,10,10,10,10,0.20,0.12,1.0414,1.0414
maneuverer,2,1,2,1,0.04,0.01,0.4771,0.3010
maneuvering,52,31,31,28,1.02,0.37,1.7243,1.5051
maneuverings,2,2,2,2,0.04,0.02,0.4771,0.4771
maneuvers,87,73,80,68,1.71,0.87,1.9445,1.8692
manfully,2,2,2,2,0.04,0.02,0.4771,0.4771
mang,5,3,3,1,0.10,0.04,0.7782,0.6021
manga,10,8,8,6,0.20,0.10,1.0414,0.9542
manganese,11,10,7,7,0.22,0.12,1.0792,1.0414
mange,11,9,9,8,0.22,0.11,1.0792,1.0000
manger,51,38,51,38,1.00,0.45,1.7160,1.5911
mangle,14,14,13,13,0.27,0.17,1.1761,1.1761
mangled,50,48,49,47,0.98,0.57,1.7076,1.6902
Mangler,4,3,0,0,0.08,0.04,0.6990,0.6021
Mangles,10,3,0,0,0.20,0.04,1.0414,0.6021
mangling,3,3,3,3,0.06,0.04,0.6021,0.6021
mango,84,61,69,53,1.65,0.73,1.9294,1.7924
mangoes,22,15,19,13,0.43,0.18,1.3617,1.2041
Mangold,3,1,0,0,0.06,0.01,0.6021,0.3010
mangos,8,4,7,3,0.16,0.05,0.9542,0.6990
mangrove,9,7,7,6,0.18,0.08,1.0000,0.9031
mangroves,2,2,2,2,0.04,0.02,0.4771,0.4771
mangy,81,67,76,63,1.59,0.80,1.9138,1.8325
manhandle,5,5,5,5,0.10,0.06,0.7782,0.7782
manhandled,21,19,20,18,0.41,0.23,1.3424,1.3010
manhandling,8,8,8,8,0.16,0.10,0.9542,0.9542
Manhattan,628,381,2,2,12.31,4.54,2.7987,2.5821
Manhattans,12,10,3,3,0.24,0.12,1.1139,1.0414
manhole,38,33,32,30,0.75,0.39,1.5911,1.5315
manholes,3,3,3,3,0.06,0.04,0.6021,0.6021
manhood,146,124,145,123,2.86,1.48,2.1673,2.0969
manhoods,2,2,2,2,0.04,0.02,0.4771,0.4771
manhunt,62,46,58,46,1.22,0.55,1.7993,1.6721
manhunts,2,2,2,2,0.04,0.02,0.4771,0.4771
Mani,12,8,5,5,0.24,0.10,1.1139,0.9542
mania,52,35,40,30,1.02,0.42,1.7243,1.5563
maniac,479,351,434,339,9.39,4.18,2.6812,2.5465
maniacal,27,18,25,16,0.53,0.21,1.4472,1.2788
maniacally,9,6,9,6,0.18,0.07,1.0000,0.8451
maniacs,69,62,68,61,1.35,0.74,1.8451,1.7993
manias,3,2,3,2,0.06,0.02,0.6021,0.4771
manic,70,54,57,47,1.37,0.64,1.8513,1.7404
manically,2,1,2,1,0.04,0.01,0.4771,0.3010
manicotti,16,9,11,7,0.31,0.11,1.2304,1.0000
Manics,2,1,0,0,0.04,0.01,0.4771,0.3010
manicure,101,90,98,88,1.98,1.07,2.0086,1.9590
manicured,18,17,16,16,0.35,0.20,1.2788,1.2553
manicures,17,15,17,15,0.33,0.18,1.2553,1.2041
manicuring,3,3,3,3,0.06,0.04,0.6021,0.6021
manicurist,31,22,31,22,0.61,0.26,1.5051,1.3617
manicurists,2,2,2,2,0.04,0.02,0.4771,0.4771
manifest,188,130,178,123,3.69,1.55,2.2765,2.1173
manifestation,53,48,53,48,1.04,0.57,1.7324,1.6902
manifestations,19,15,17,14,0.37,0.18,1.3010,1.2041
manifested,28,22,28,22,0.55,0.26,1.4624,1.3617
manifesting,15,12,15,12,0.29,0.14,1.2041,1.1139
manifesto,37,21,30,18,0.73,0.25,1.5798,1.3424
manifestos,2,2,2,2,0.04,0.02,0.4771,0.4771
manifests,22,22,22,22,0.43,0.26,1.3617,1.3617
manifold,25,23,23,21,0.49,0.27,1.4150,1.3802
manifolds,2,2,2,2,0.04,0.02,0.4771,0.4771
Manila,74,37,11,8,1.45,0.44,1.8751,1.5798
Manilla,4,2,0,0,0.08,0.02,0.6990,0.4771
manipulate,177,157,170,152,3.47,1.87,2.2504,2.1987
manipulated,93,87,92,86,1.82,1.04,1.9731,1.9445
manipulates,8,8,8,8,0.16,0.10,0.9542,0.9542
manipulating,73,66,69,63,1.43,0.79,1.8692,1.8261
manipulation,69,63,68,62,1.35,0.75,1.8451,1.8062
manipulations,9,9,9,9,0.18,0.11,1.0000,1.0000
manipulative,83,73,81,72,1.63,0.87,1.9243,1.8692
manipulator,10,9,6,6,0.20,0.11,1.0414,1.0000
manipulators,3,3,3,3,0.06,0.04,0.6021,0.6021
Manito,8,4,2,2,0.16,0.05,0.9542,0.6990
Manitoba,3,3,0,0,0.06,0.04,0.6021,0.6021
Manitou,24,3,0,0,0.47,0.04,1.3979,0.6021
Manitous,11,1,0,0,0.22,0.01,1.0792,0.3010
mankind,447,334,413,317,8.76,3.98,2.6513,2.5250
manky,5,3,5,3,0.10,0.04,0.7782,0.6021
manlike,6,6,6,6,0.12,0.07,0.8451,0.8451
manliness,12,10,12,10,0.24,0.12,1.1139,1.0414
manly,206,145,159,133,4.04,1.73,2.3160,2.1644
manmade,9,9,9,9,0.18,0.11,1.0000,1.0000
Manna,23,19,9,7,0.45,0.23,1.3802,1.3010
manned,66,41,58,38,1.29,0.49,1.8261,1.6232
mannequin,62,40,59,38,1.22,0.48,1.7993,1.6128
mannequins,20,15,19,14,0.39,0.18,1.3222,1.2041
manner,588,501,585,501,11.53,5.97,2.7701,2.7007
mannered,7,7,6,6,0.14,0.08,0.9031,0.9031
Mannering,14,3,0,0,0.27,0.04,1.1761,0.6021
mannerism,2,2,2,2,0.04,0.02,0.4771,0.4771
mannerisms,24,22,24,22,0.47,0.26,1.3979,1.3617
mannerly,7,6,7,6,0.14,0.07,0.9031,0.8451
manners,651,512,599,482,12.76,6.10,2.8142,2.7101
Manning,222,77,16,16,4.35,0.92,2.3483,1.8921
mannish,14,11,11,10,0.27,0.13,1.1761,1.0792
Mannitol,11,10,5,5,0.22,0.12,1.0792,1.0414
Manny,693,122,9,6,13.59,1.45,2.8414,2.0899
mano,76,34,54,29,1.49,0.41,1.8865,1.5441
manoeuvrable,3,3,3,3,0.06,0.04,0.6021,0.6021
manoeuvre,44,36,44,36,0.86,0.43,1.6532,1.5682
manoeuvres,14,12,14,12,0.27,0.14,1.1761,1.1139
manoeuvring,5,5,5,5,0.10,0.06,0.7782,0.7782
manometer,3,2,3,2,0.06,0.02,0.6021,0.4771
manometers,3,2,3,2,0.06,0.02,0.6021,0.4771
manor,174,103,96,72,3.41,1.23,2.2430,2.0170
Manors,22,4,2,2,0.43,0.05,1.3617,0.6990
manos,6,6,5,5,0.12,0.07,0.8451,0.8451
manpower,105,96,102,94,2.06,1.14,2.0253,1.9868
Mans,26,18,10,9,0.51,0.21,1.4314,1.2788
manse,2,2,2,2,0.04,0.02,0.4771,0.4771
manservant,15,15,15,15,0.29,0.18,1.2041,1.2041
mansion,329,208,286,188,6.45,2.48,2.5185,2.3201
mansions,36,27,27,24,0.71,0.32,1.5682,1.4472
manslaughter,140,98,125,91,2.75,1.17,2.1492,1.9956
manslaughterer,3,1,3,1,0.06,0.01,0.6021,0.3010
manslayer,2,1,1,1,0.04,0.01,0.4771,0.3010
Manta,15,8,6,6,0.29,0.10,1.2041,0.9542
mantel,38,32,37,31,0.75,0.38,1.5911,1.5185
mantelpiece,18,16,18,16,0.35,0.19,1.2788,1.2304
Mantes,4,1,0,0,0.08,0.01,0.6990,0.3010
Manticore,12,7,5,2,0.24,0.08,1.1139,0.9031
mantilla,5,2,5,2,0.10,0.02,0.7782,0.4771
mantis,23,17,23,17,0.45,0.20,1.3802,1.2553
mantle,110,80,67,56,2.16,0.95,2.0453,1.9085
mantlepiece,4,4,4,4,0.08,0.05,0.6990,0.6990
mantles,2,1,2,1,0.04,0.01,0.4771,0.3010
Manton,2,2,0,0,0.04,0.02,0.4771,0.4771
mantra,43,27,41,25,0.84,0.32,1.6435,1.4472
mantrap,5,3,5,3,0.10,0.04,0.7782,0.6021
mantras,4,4,4,4,0.08,0.05,0.6990,0.6990
Mantua,15,3,0,0,0.29,0.04,1.2041,0.6021
Manty,42,1,0,0,0.82,0.01,1.6335,0.3010
manual,408,299,366,274,8.00,3.56,2.6117,2.4771
manually,83,61,75,60,1.63,0.73,1.9243,1.7924
manuals,31,30,31,30,0.61,0.36,1.5051,1.4914
manubrium,2,2,2,2,0.04,0.02,0.4771,0.4771
manufacture,124,112,122,110,2.43,1.34,2.0969,2.0531
manufactured,92,85,87,80,1.80,1.01,1.9685,1.9345
manufacturer,91,82,91,82,1.78,0.98,1.9638,1.9191
manufacturers,50,39,44,36,0.98,0.46,1.7076,1.6021
manufactures,18,16,18,16,0.35,0.19,1.2788,1.2304
manufacturing,86,72,69,62,1.69,0.86,1.9395,1.8633
manumission,2,2,2,2,0.04,0.02,0.4771,0.4771
manure,106,73,102,72,2.08,0.87,2.0294,1.8692
manuring,2,2,2,2,0.04,0.02,0.4771,0.4771
Manus,2,2,0,0,0.04,0.02,0.4771,0.4771
manuscript,137,80,131,76,2.69,0.95,2.1399,1.9085
manuscripts,28,23,28,23,0.55,0.27,1.4624,1.3802
Manx,2,1,0,0,0.04,0.01,0.4771,0.3010
many,18331,6297,17336,6219,359.43,75.07,4.2632,3.7992
manzanita,4,3,2,1,0.08,0.04,0.6990,0.6021
Mao,65,31,0,0,1.27,0.37,1.8195,1.5051
Maori,7,6,0,0,0.14,0.07,0.9031,0.8451
Maoris,9,1,0,0,0.18,0.01,1.0000,0.3010
map,1623,805,1587,792,31.82,9.60,3.2106,2.9063
Mapache,16,2,0,0,0.31,0.02,1.2304,0.4771
maple,165,91,84,55,3.24,1.08,2.2201,1.9638
Maples,10,5,4,3,0.20,0.06,1.0414,0.7782
mapmaker,7,5,7,5,0.14,0.06,0.9031,0.7782
mapmaking,3,2,2,2,0.06,0.02,0.6021,0.4771
Mapo,4,3,1,1,0.08,0.04,0.6990,0.6021
mapped,46,46,46,46,0.90,0.55,1.6721,1.6721
mapping,43,39,40,36,0.84,0.46,1.6435,1.6021
maps,251,176,231,167,4.92,2.10,2.4014,2.2480
maquette,2,2,2,2,0.04,0.02,0.4771,0.4771
Maquis,29,3,0,0,0.57,0.04,1.4771,0.6021
Mar,205,85,20,18,4.02,1.01,2.3139,1.9345
Mara,154,34,0,0,3.02,0.41,2.1903,1.5441
Marabunta,11,1,4,1,0.22,0.01,1.0792,0.3010
maraca,3,3,3,3,0.06,0.04,0.6021,0.6021
maracas,7,7,6,6,0.14,0.08,0.9031,0.9031
Marais,7,4,0,0,0.14,0.05,0.9031,0.6990
maraschino,12,10,9,8,0.24,0.12,1.1139,1.0414
maraschinos,2,2,2,2,0.04,0.02,0.4771,0.4771
marathon,228,130,185,114,4.47,1.55,2.3598,2.1173
marathoner,2,2,2,2,0.04,0.02,0.4771,0.4771
marathons,6,6,6,6,0.12,0.07,0.8451,0.8451
Marauder,7,4,2,2,0.14,0.05,0.9031,0.6990
Marauders,12,8,4,4,0.24,0.10,1.1139,0.9542
marauding,8,8,7,7,0.16,0.10,0.9542,0.9542
marble,266,154,194,146,5.22,1.84,2.4265,2.1903
marbled,3,3,3,3,0.06,0.04,0.6021,0.6021
Marblehead,13,5,0,0,0.25,0.06,1.1461,0.7782
marbleize,2,2,2,2,0.04,0.02,0.4771,0.4771
marbles,155,94,109,86,3.04,1.12,2.1931,1.9777
marbling,3,2,2,2,0.06,0.02,0.6021,0.4771
Marc,262,44,0,0,5.14,0.52,2.4200,1.6532
Marcato,10,2,1,1,0.20,0.02,1.0414,0.4771
Marcel,72,31,1,1,1.41,0.37,1.8633,1.5051
Marcella,24,5,0,0,0.47,0.06,1.3979,0.7782
Marcello,94,13,0,0,1.84,0.15,1.9777,1.1461
march,1225,732,625,396,24.02,8.73,3.0885,2.8651
Marchand,3,3,0,0,0.06,0.04,0.6021,0.6021
marched,108,100,104,96,2.12,1.19,2.0374,2.0043
marcher,3,2,3,2,0.06,0.02,0.6021,0.4771
marches,71,58,63,53,1.39,0.69,1.8573,1.7709
marching,334,238,298,215,6.55,2.84,2.5250,2.3784
marchioness,2,1,2,1,0.04,0.01,0.4771,0.3010
Marco,607,110,4,3,11.90,1.31,2.7839,2.0453
Marconi,12,9,0,0,0.24,0.11,1.1139,1.0000
Mardi,50,34,4,1,0.98,0.41,1.7076,1.5441
mare,148,85,113,65,2.90,1.01,2.1732,1.9345
mares,21,16,13,13,0.41,0.19,1.3424,1.2304
Marg,3,3,0,0,0.06,0.04,0.6021,0.6021
Margaret,1633,383,4,3,32.02,4.57,3.2133,2.5843
margarine,32,19,27,17,0.63,0.23,1.5185,1.3010
margarita,71,58,47,38,1.39,0.69,1.8573,1.7709
margaritas,67,58,59,52,1.31,0.69,1.8325,1.7709
Margaux,11,8,0,0,0.22,0.10,1.0792,0.9542
Marge,225,55,1,1,4.41,0.66,2.3541,1.7482
margin,100,90,98,88,1.96,1.07,2.0043,1.9590
marginal,28,28,26,26,0.55,0.33,1.4624,1.4624
marginalized,13,13,13,13,0.25,0.15,1.1461,1.1461
marginally,11,11,9,9,0.22,0.13,1.0792,1.0792
margins,53,43,50,43,1.04,0.51,1.7324,1.6435
Marguerite,132,12,0,0,2.59,0.14,2.1239,1.1139
Maria,1154,266,2,2,22.63,3.17,3.0626,2.4265
mariachi,42,17,36,15,0.82,0.20,1.6335,1.2553
mariachis,3,3,2,2,0.06,0.04,0.6021,0.6021
Marian,199,24,0,0,3.90,0.29,2.3010,1.3979
Mariana,15,5,0,0,0.29,0.06,1.2041,0.7782
marianist,2,1,2,1,0.04,0.01,0.4771,0.3010
Marianna,7,6,0,0,0.14,0.07,0.9031,0.8451
Marianne,152,37,1,1,2.98,0.44,2.1847,1.5798
Marica,3,1,0,0,0.06,0.01,0.6021,0.3010
Marie,1348,384,3,3,26.43,4.58,3.1300,2.5855
Marigold,8,6,0,0,0.16,0.07,0.9542,0.8451
marigolds,13,7,9,6,0.25,0.08,1.1461,0.9031
marijuana,271,150,234,135,5.31,1.79,2.4346,2.1790
Marilyn,451,135,0,0,8.84,1.61,2.6551,2.1335
marimba,2,2,2,2,0.04,0.02,0.4771,0.4771
Marina,240,83,95,53,4.71,0.99,2.3820,1.9243
marinade,3,3,3,3,0.06,0.04,0.6021,0.6021
marinara,24,18,23,17,0.47,0.21,1.3979,1.2788
marinas,4,1,4,1,0.08,0.01,0.6990,0.3010
marinate,19,15,19,15,0.37,0.18,1.3010,1.2041
marinated,18,16,15,13,0.35,0.19,1.2788,1.2304
marinating,8,8,8,8,0.16,0.10,0.9542,0.9542
Marine,718,284,240,145,14.08,3.39,2.8567,2.4548
Mariner,22,14,6,6,0.43,0.17,1.3617,1.1761
Mariners,30,16,4,4,0.59,0.19,1.4914,1.2304
Marines,491,212,156,74,9.63,2.53,2.6920,2.3284
marionette,7,5,7,5,0.14,0.06,0.9031,0.7782
marionettes,9,5,9,5,0.18,0.06,1.0000,0.7782
Mariposa,6,5,1,1,0.12,0.06,0.8451,0.7782
Maris,332,73,0,0,6.51,0.87,2.5224,1.8692
Marita,19,7,0,0,0.37,0.08,1.3010,0.9031
marital,105,93,97,87,2.06,1.11,2.0253,1.9731
